Domain,Variable,Level,Value,Description,Data Type,Label,Role,Origin,Length,Significant Digit,Controlled Terminology,Category,Comments,Key Value
SUPPFA,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='FA'"",""QNAM"":""VIALNUM""}",,text,,,CRF,200,0,,,,"SUPPFA.QVAL.{""DOMAIN"":""='FA'"",""QNAM"":""VIALNUM""}"
SUPPFA,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='FA'"",""QNAM"":""VISITID""}",,text,,,CRF,200,0,,,,"SUPPFA.QVAL.{""DOMAIN"":""='FA'"",""QNAM"":""VISITID""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ADMMTHDL""}",,text,,,CRF,200,0,,,,"SUPPFA.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ADMMTHDL""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ASSYAG""}",,text,,,eDT,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ASSYAG""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""COLMETH""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""COLMETH""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""DILNFCTR""}",,text,,,eDT,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""DILNFCTR""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ELEMENT""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ETCD""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""GCDSVER""}",,text,,,Derived,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""GCDSVER""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ISANALYT""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ISANALYT""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ISDT""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ISDT""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ISDTM""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ISDTM""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ISNHOID""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ISNHOID""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ISPRDFL""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ISPRDFL""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""ISSPECCD""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""ISSPECCD""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""NAMSEQ""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""NAMSEQ""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""NONPARL""}",,text,,,eDT,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""NONPARL""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""SAMPDETS""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""SAMPDETS""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""SOURCE""}",,text,,,Derived,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""SOURCE""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""SPDYRLEP""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""SPECCMTH""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""SPECCMTH""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""SPECCOND""}",,text,,,eDT,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""SPECCOND""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""STDYRLEP""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""SUBJID""}"
SUPPIS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='IS'"",""QNAM"":""TSTDTL""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='IS'"",""QNAM"":""TSTDTL""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""ADMMTHDL""}",,text,,,CRF,200,0,,,,"SUPPIS.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""ADMMTHDL""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""ASSYAG""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""ASSYAG""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""BLNDFL""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""BLNDFL""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""CLINPLAU""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""CLINPLAU""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""COLMETH""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""COLMETH""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""DILNFCTR""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""DILNFCTR""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""ELEMENT""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""ETCD""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBANALYT""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBANALYT""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBCONC""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBCONC""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBCONN""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBCONN""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBCONRHI""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBCONRHI""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBCONRLO""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBCONRLO""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBCONU""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBCONU""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBDT""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBDT""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBDTM""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBDTM""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBENDT""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBENDT""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBENDTM""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBENDTM""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBGLUCCM""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBGLUCCM""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBIDNUM""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBIDNUM""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBINDTYP""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBINDTYP""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBNAMSEQ""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBNAMSEQ""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBNRDTC""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBNRDTC""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBNRERR""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBNRERR""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBNRNG""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBNRNG""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBNROPER""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBNROPER""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBPRDFL""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBPRDFL""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBSIFL""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBSIFL""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBTESTV""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBTESTV""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBUOMDRV""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBUOMDRV""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""LBVORESU""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""LBVORESU""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""MERCKNUM""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""MERCKNUM""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""METHDTL""}",,text,,,eDT,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""METHDTL""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""NAMSEQ""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""NAMSEQ""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""NONPARL""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""NONPARL""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""SAMPDETS""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""SAMPDETS""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""SPDYRLEP""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""STDYRLEP""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""SUBJECTID""}",,text,,,CRF,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""SUBJECTID""}"
SUPPLB,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='LB'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='LB'"",""QNAM"":""SUBJID""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""ASMTDTC""}",,text,,,eDT,200,0,,,,"SUPPLB.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""ASMTDTC""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""ASMTDY""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""ASMTDY""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""BLNDFL""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""BLNDFL""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""COLMETH""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""COLMETH""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""CONTEXT""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""CONTEXT""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""ELEMENT""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""ETCD""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""GCDSVER""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""GCDSVER""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""LCRLPRIR""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""LCRLPRIR""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""LOCTXT""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""LOCTXT""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""MICLMETH""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""MICLMETH""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""RESDTL""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""RESDTL""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""SOURCE""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""SOURCE""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""SPDYRLEP""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""SPECPREP""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""SPECPREP""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""STDYRLEP""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""SUBJID""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""TESTDTC""}",,text,,,eDT,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""TESTDTC""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""TESTREAD""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""TESTREAD""}"
SUPPMI,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MI'"",""QNAM"":""TSTDTL""}",,text,,,CRF,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MI'"",""QNAM"":""TSTDTL""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPMI.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""ELEMENT""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""ETCD""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""IMGQUAL""}",,text,,,eDT,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""IMGQUAL""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""MKEVLINX""}",,text,,,CRF,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""MKEVLINX""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""MKLOBXFL""}",,text,,,CRF,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""MKLOBXFL""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""MKNDT""}",,text,,,CRF,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""MKNDT""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""MKNDTM""}",,text,,,CRF,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""MKNDTM""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""NAMSEQ""}",,text,,,CRF,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""NAMSEQ""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""SUBJID""}"
SUPPMK,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MK'"",""QNAM"":""TSTDTL""}",,text,,,CRF,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MK'"",""QNAM"":""TSTDTL""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""ELEMENT""}",,text,,,Derived,200,0,,,,"SUPPMK.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""ELEMENT""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""ETCD""}",,text,,,Derived,200,0,,,,"SUPPMS.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""ETCD""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""MSAGENT""}",,text,,,eDT,200,0,,,,"SUPPMS.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""MSAGENT""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""MSGENRI""}",,text,,,eDT,200,0,,,,"SUPPMS.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""MSGENRI""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""MSGENTYP""}",,text,,,eDT,200,0,,,,"SUPPMS.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""MSGENTYP""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""MSSPCCND""}",,text,,,CRF,200,0,,,,"SUPPMS.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""MSSPCCND""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""MSSPSTAT""}",,text,,,eDT,200,0,,,,"SUPPMS.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""MSSPSTAT""}"
SUPPMS,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MS'"",""QNAM"":""SUSCCRIT""}",,text,,,eDT,200,0,,,,"SUPPMS.QVAL.{""DOMAIN"":""='MS'"",""QNAM"":""SUSCCRIT""}"
